# id z use_grism1 OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err HeI_flux HeI_error HeI_scale_to_photom HeI_EQW_obs HeI_EQW_obs_err SII_flux SII_error SII_scale_to_photom SII_EQW_obs SII_EQW_obs_err Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err Hb_flux Hb_error Hb_scale_to_photom Hb_EQW_obs Hb_EQW_obs_err SIII_flux SIII_error SIII_scale_to_photom SIII_EQW_obs SIII_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err HeII_flux HeII_error HeII_scale_to_photom HeII_EQW_obs HeII_EQW_obs_err Hg_flux Hg_error Hg_scale_to_photom Hg_EQW_obs Hg_EQW_obs_err Hd_flux Hd_error Hd_scale_to_photom Hd_EQW_obs Hd_EQW_obs_err MgII_flux MgII_error MgII_scale_to_photom MgII_EQW_obs MgII_EQW_obs_err uvj_flag sn_F160W sfr z_sfr
21020.0 1.66712 1.0 6.85 1.32 0.846 168.372626653 36.9274723297 0.0 0.0 0.935 0.00374936260836 0.0712378895588 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.26 0.86 0.831 7.38999370107 13.6101862683 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.35 2.07 0.777 7.17628003239 19.0242658748 0.05 0.58 0.812 1.13980623294 8.22610156273 2.13 2.13 0.774 44.1374966256 34.272923603 1.18 8.48 0.747 22.6424007919 43.6688262995 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 18.712504374 29.199 1.6671
21024.0 1.65117 1.0 14.57 1.03 1.197 375.098541399 40.9517307453 0.05 0.12 1.12 1.44841711395 3.99823474164 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.69 1.59 1.212 49.7855663726 36.5348129316 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.48 1.55 1.267 11.4779512442 22.7031838773 0.0 0.0 1.23 0.0 0.00377191956759 1.74 2.45 1.27 43.9277752841 43.9843540776 0.0 0.0 1.3 0.0 0.00377191956759 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 26.8232125007 7.4647 1.6512
21064.0 1.21444 1.0 22.25 2.64 0.935 177.024439587 25.0040642329 0.0 0.01 0.846 0.0180632575279 0.167085132133 1.07 1.62 0.779 10.1876772457 10.0070446704 14.2 0.94 0.791 148.452881993 11.2488936255 11.37 8.26 0.952 100.449775112 64.2284279547 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 68.7410264991 -99.0 1.2144
21252.0 1.63926 1.0 5.5 1.7 1.299 152.023673302 46.6077612664 0.0 0.0 1.331 0.0 0.318271030516 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.57 2.33 1.293 17.2434697605 36.2715306563 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.272 0.0 0.272803740442 0.0 0.0 1.286 0.00378894083948 0.670642528588 0.0 0.04 1.271 0.121246106863 4.26255844441 0.0 0.0 1.26 0.00378894083948 0.750210286217 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 20.0631572708 -99.0 1.6393
21293.0 1.64058 1.0 8.48 1.73 0.653 135.920896167 31.3378121473 0.07 0.26 0.382 0.814215058813 4.1392421362 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.52 2.02 0.721 30.6864401003 26.8577358005 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.037 0.0 0.0530186549925 0.01 0.05 0.816 0.143907777837 8.55115164093 0.0 0.0 1.055 0.0 0.0151481871407 2.81 10.52 1.276 77.566292254 159.400586235 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 26.3567854223 11.954 1.6406
21444.0 1.84056 1.0 19.56 2.13 0.938 103.011378038 11.888500859 0.0 0.0 1.153 0.0 0.0422451910891 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.81 1.99 0.903 27.6001915115 10.7725237277 -99.0 -99.0 -99.0 -99.0 -99.0 134.98 59.23 0.641 478.391584758 204.456163573 5.13 2.93 0.785 19.742585969 10.2937448954 4.06 2.73 0.861 17.5880812234 10.279663165 2.14 2.7 0.78 8.95598051089 10.0437941814 0.37 0.93 0.725 1.31664178894 2.95012251105 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 39.5899180657 33.373 1.8406
21632.0 1.56767 1.0 4.56 1.28 1.078 34.334630229 9.8377127902 0.19 0.35 1.112 1.72529959068 3.08840310476 -99.0 -99.0 -99.0 -99.0 -99.0 5.83 3.4 1.136 70.7606507067 34.9772361713 4.93 1.31 1.072 41.2280394287 10.8931443682 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.56 0.61 1.05 3.79721693208 4.05815389049 0.26 0.52 1.065 1.73308875362 4.04647014609 0.93 1.14 1.049 7.09982201763 7.44643976835 0.0 0.0 1.038 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 92.0329639934 18.223 1.5677
21972.0 1.57281 1.0 6.82 2.5 1.454 234.572315873 102.840862714 0.05 0.17 1.678 2.44868451226 6.95348665467 -99.0 -99.0 -99.0 -99.0 -99.0 0.02 0.2 1.853 1.65577714639 29.7301394195 0.0 0.03 1.416 0.167132434964 6.32382492294 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.07 0.27 1.286 1.80347557729 9.8063984515 0.0 0.0 1.371 0.0 3.71966837815 0.0 0.01 1.28 0.0272076056918 2.86068539846 0.0 0.0 1.216 0.0 0.0116604024394 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 22.3660920654 6.2202 1.5728
22221.0 1.43757 1.0 9.55 2.08 2.084 352.375521523 124.862055244 0.08 0.15 2.043 3.62246007294 10.116632548 2.41 1.96 2.009 127.877353266 101.806307101 4.0 2.3 2.015 241.424861645 140.713907703 0.39 0.94 2.092 15.9297989391 32.9303363596 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 2.121 0.00410244628872 0.484088662069 0.05 0.12 2.102 1.69431031724 5.25523369585 0.0 0.0 2.122 0.0 0.262556562478 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.1866853341 -99.0 1.4376
22529.0 1.27618 1.0 13.88 2.41 0.98 82.7395021483 16.3255981513 0.0 0.0 0.922 0.00439332565966 0.12301311847 0.38 0.99 0.876 3.20712773155 5.71571668321 4.24 2.05 0.884 39.5838641935 17.5161894051 0.15 0.63 0.991 1.03682485568 5.05232450861 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.43 2.73 1.005 2.28892266868 18.0521751355 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 100.825795779 10.7 1.2762
22579.0 1.80247 1.0 33.42 0.77 2.424 2634.31544316 479.880248495 0.22 0.43 1.666 14.8476165668 24.2321951707 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.19 0.71 2.598 385.845343572 117.871020921 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.39 0.71 3.348 34.1306062152 56.6571631454 0.78 1.09 2.832 63.5546500052 61.6670294419 0.54 1.25 3.389 48.6642140683 80.7038077125 0.0 0.0 3.87 0.00356828083798 0.26405278201 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 34.1114271931 9.0915 1.8025
22695.0 2.04652 1.0 5.07 1.69 1.228 131.566508672 51.6720717409 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.02 0.08 1.171 0.475952890511 5.60311437312 -99.0 -99.0 -99.0 -99.0 -99.0 5.88 2.96 0.767 104.703071045 54.5179417828 0.3 0.52 0.985 5.56372516839 12.1088980213 2.18 1.97 1.105 44.5327783832 33.0639549387 0.02 0.12 0.977 0.35122040886 6.81433241863 0.15 0.42 0.893 2.55045100639 7.41501779079 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 24.5209253453 16.01 2.0465
22724.0 2.27232 1.0 13.84 1.6 1.016 174.396147076 31.4853070604 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.87 1.39 1.044 27.0358644631 18.7542783102 -99.0 -99.0 -99.0 -99.0 -99.0 9.72 1.47 1.33 146.437389986 28.5760561314 0.0 0.0 1.152 0.0 0.0488949735967 0.0 0.0 1.079 0.00916780754938 0.241418932134 0.38 0.83 1.158 5.04840602386 9.29004498338 0.0 0.0 1.219 0.0 0.253642675533 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 32.6841154486 19.249 2.2723
22785.0 1.2423 1.0 14.18 3.34 1.073 137.853989208 36.1905186639 0.0 0.0 1.086 0.0 0.209606207912 0.0 0.0 1.097 0.00445970655131 0.196227088258 10.74 1.33 1.095 192.949203942 26.4103821969 0.0 0.0 1.07 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.18 2.17 1.067 1.52521964055 100.539624493 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 55.304233488 7.6801 1.2423
22865.0 2.00417 1.0 8.63 1.03 1.621 377.155753503 83.7835408782 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.35 1.08 1.602 108.622348269 55.5527816335 -99.0 -99.0 -99.0 -99.0 -99.0 2.68 2.5 1.434 101.741912076 79.5760559489 0.0 0.0 1.531 0.00332870643139 0.409430891061 1.1 1.73 1.577 41.6254739246 43.0135445065 0.04 0.13 1.528 1.54119107774 9.51344298092 0.05 0.2 1.492 1.73425605076 15.7880546041 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.3314336672 15.908 2.0042
23206.0 1.25918 1.0 35.94 1.91 1.86 1064.75358316 246.753246753 0.44 0.88 2.113 19.8965996512 31.6132402022 3.04 1.03 2.351 204.698164821 82.2156711727 16.59 0.88 2.308 1151.46646128 213.993572889 1.66 3.86 1.817 51.5452509318 72.9158367195 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.87 5.42 1.765 46.1937517152 169.030356147 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.90060082 7.5591 1.2592
23287.0 1.49927 1.0 7.04 1.73 1.067 66.7194820888 17.6651582262 0.11 0.34 1.192 1.55645448471 5.41758193392 0.0 0.0 1.308 0.0 0.192056080375 6.69 1.04 1.287 134.587299491 24.6471969815 2.2 1.86 1.046 23.5788850344 15.5445390054 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.97 0.0 0.00400116834116 1.76 2.13 1.019 14.3962036915 13.1678450107 0.0 0.0 0.967 0.0 0.0600175251173 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 65.7640052082 8.5287 1.4993
23290.0 1.25692 1.0 17.72 3.07 1.488 207.933821314 43.5106250997 0.0 0.01 1.353 0.0221540860996 2.08691491059 0.01 0.04 1.249 0.0797547099587 3.80607199192 13.44 1.41 1.267 232.967938607 28.9553905322 0.0 0.0 1.515 0.0 0.00886163443986 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.548 0.0 0.256987398756 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 60.5224289898 13.802 1.2569
23443.0 1.86194 1.0 14.18 1.84 1.121 174.269900836 27.0131449297 3.9 5.19 1.073 62.3003976324 57.1814922745 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.57 1.77 1.13 34.791085767 20.8040699665 -99.0 -99.0 -99.0 -99.0 -99.0 1.26 4.18 1.216 16.0765075438 75.5291864959 0.0 0.0 1.165 0.00349413335011 0.32495440156 0.01 0.06 1.142 0.132777067304 1.5688658742 0.0 0.0 1.166 0.0 0.143259467354 1.76 2.02 1.185 18.672648623 21.4295198362 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 45.8350577949 32.789 1.8619
23447.0 1.79407 1.0 9.05 1.97 1.39 334.168435293 106.368129646 0.99 2.03 1.473 49.4797911291 68.5559059007 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.23 0.66 1.375 9.06204926863 23.1311312888 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.321 0.0 0.297057697194 3.39 2.26 1.356 106.139073108 69.2896026227 1.11 1.53 1.319 38.7284498957 54.2613463514 0.0 0.0 1.292 0.0 0.110949260398 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 17.0403824629 -99.0 1.7941
23689.0 1.2067 1.0 8.73 3.84 1.067 77.7359858612 32.5372728509 0.0 0.0 1.108 0.0 0.022658268002 3.71 1.17 1.143 50.7907735533 16.7444600535 6.42 1.23 1.137 94.2493315811 18.348665428 0.16 0.68 1.059 1.56342049214 12.9695926043 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.3558942854 2.8477 1.2067
24020.0 2.09566 1.0 4.71 1.32 1.397 144.437696646 48.8458034797 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.05 0.35 1.334 1.51825458868 18.5065543374 -99.0 -99.0 -99.0 -99.0 -99.0 0.2 0.81 0.883 4.63552198885 15.4732754889 0.03 0.15 1.128 0.704211702836 6.98074077903 0.0 0.0 1.26 0.00323032891209 0.071067236066 0.21 0.45 1.119 5.34942467842 13.3638707093 0.3 0.85 1.024 6.23453480033 15.4183598974 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 38.2042204958 -99.0 2.0957
24396.0 1.69527 1.0 16.19 2.27 1.613 267.713438728 44.7784452022 0.0 0.0 2.143 0.0 0.218902002397 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.531 0.0 0.0333918308741 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.02 1.264 0.040812237735 0.972073298779 0.35 0.7 1.434 4.63404408464 8.21068019159 0.56 1.03 1.252 6.42236213812 12.1249448107 1.16 1.83 1.132 10.8597654409 16.1430951259 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 49.5509812639 15.733 1.6953
24660.0 1.5883 1.0 27.01 1.43 1.209 951.172584322 146.505428273 0.07 0.33 1.137 3.3110535873 20.6969825754 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.16 0.64 1.223 6.75346752695 23.6487269636 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.274 0.0 0.204767608083 0.0 0.01 1.24 0.0309083182011 1.08565467681 0.26 0.79 1.277 8.92477688058 27.4890855001 0.0 0.0 1.305 0.0 4.99555692926 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 14.6562009884 11.931 1.5883
24738.0 1.60127 1.0 9.36 2.54 1.109 112.383566489 34.5254433411 0.0 0.0 1.061 0.0 0.330607741603 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.118 0.0 1.33011951854 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.151 0.0 0.426714643232 0.0 0.0 1.129 0.0 0.0269099324561 0.0 0.0 1.153 0.0 0.0615084170424 0.0 0.0 1.171 0.0 0.0384427606515 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 38.8360088751 23.52 1.6013
24964.0 1.24791 1.0 22.76 3.8 0.953 85.2836634919 15.3031037719 1.23 2.84 0.933 5.63634665089 8.27435262088 1.67 2.38 0.916 9.31976814018 10.3562865061 23.29 1.91 0.919 141.522569854 13.0565725496 2.04 5.59 0.957 8.75924747877 16.1572304941 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 96.95 58.97 0.962 324.674920259 182.39609237 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 93.3002243068 15.96 1.2479
25073.0 1.69797 1.0 5.59 1.74 1.958 228.538493756 89.6081127663 0.13 0.7 1.93 5.75988613661 23.5658661883 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.03 0.21 1.964 1.2565002576 14.0994896163 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.11 0.26 1.983 4.18092121113 15.2114367469 0.07 0.22 1.97 2.66126013262 9.66282056509 0.11 0.48 1.984 4.28840943376 23.9105697988 0.0 0.0 1.994 0.0 0.103781732191 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 32.4558834093 4.3789 1.698
25229.0 2.1772 1.0 16.64 1.29 1.433 259.077174871 34.2880523732 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.96 0.98 1.399 67.1912375677 17.8616391792 -99.0 -99.0 -99.0 -99.0 -99.0 7.3 1.77 1.126 88.3136094675 22.5135339292 0.0 0.0 1.281 0.0157371270301 0.220319778421 0.0 0.0 1.358 0.0 0.00944227621805 2.0 1.17 1.275 26.4918796425 13.7322170465 1.49 1.32 1.217 17.0527508498 12.7911368501 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 75.6099881446 18.102 2.1772
25284.0 1.12974 1.0 58.73 27.06 1.298 529.308741912 224.35132927 0.6 1.66 1.307 6.87407852602 13.0814089983 1.99 1.38 1.315 28.1067172519 17.8566397776 12.72 1.22 1.314 195.131800126 22.354841436 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 76.5673871869 4.2565 1.1297
25299.0 1.87198 1.0 6.49 1.24 1.171 168.033899958 38.3115481306 0.0 0.0 1.393 0.00348191839776 1.75140495407 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.13 1.34 1.134 30.5607977771 26.2327732087 -99.0 -99.0 -99.0 -99.0 -99.0 12.22 15.75 0.851 214.785618284 220.541229396 0.0 0.01 1.009 0.0417830207731 0.442203636516 0.0 0.0 1.09 0.00696383679552 0.463095146902 0.36 0.67 1.003 7.31899247209 12.6811468046 1.09 1.1 0.943 19.2306353108 20.9715945097 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.8815373014 -99.0 1.872
25301.0 1.52945 1.0 7.71 1.87 1.763 281.551325387 89.7942240408 0.0 0.0 1.817 0.0 0.106742572496 -99.0 -99.0 -99.0 -99.0 -99.0 5.41 1.55 1.856 329.482693866 130.95336931 2.45 1.83 1.753 101.83636759 71.8535650042 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.18 0.54 1.717 6.03688548894 25.669611971 0.2 0.68 1.741 6.85919864002 20.9294510664 0.0 0.0 1.716 0.0 0.209531716381 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 27.4739496646 12.391 1.5295
25403.0 2.04957 1.0 12.95 1.73 1.085 197.873798601 34.2179389225 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.61 2.94 1.072 9.57512042681 19.9798660139 -99.0 -99.0 -99.0 -99.0 -99.0 2.54 4.2 0.955 26.98741134 30.6010355558 0.0 0.0 1.023 0.0 0.0163957541555 0.0 0.0 1.055 0.0 0.0 0.01 0.05 1.02 0.104932826595 0.852579216086 1.83 1.85 0.996 20.2389189296 16.638411317 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.3194076372 -99.0 2.0496
25421.0 1.75936 1.0 11.74 1.73 2.186 670.688130581 263.09723994 1.06 2.04 1.038 38.552417952 48.0509973327 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.27 1.48 2.508 302.283862925 190.123796822 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 4.149 0.0 0.7393018671 0.11 0.43 2.975 7.56697205149 50.7110344428 0.0 0.0 4.252 0.0 0.884263017511 0.0 0.0 5.533 0.0289922300823 2.76150991534 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 14.7482383922 6.4388 1.7594
25701.0 1.41211 1.0 12.22 1.72 1.574 470.198291123 122.266397469 0.5 0.53 1.477 22.0305044131 22.0802533881 0.7 0.97 1.401 37.448540904 41.0221756056 4.42 1.15 1.414 250.394882489 88.5904871668 2.42 2.25 1.592 104.696717811 86.8492730431 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.22 5.48 1.662 85.1785366339 256.012370912 0.21 0.46 1.616 7.34626530299 19.6881568419 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 38.2807816022 -99.0 1.4121
25742.0 1.59737 1.0 17.9 3.27 1.127 56.133704478 10.5452823433 0.7 1.54 1.205 2.37547981227 4.10030145878 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 9.37 3.22 1.113 32.2480047125 10.8340359672 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.064 0.0 0.00385004831811 0.45 1.55 1.096 1.25126570338 4.97426242699 0.06 0.3 1.061 0.219452754132 1.7017213566 0.0 0.0 1.036 0.0 0.0231002899086 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 80.8304150212 156.69 1.5974
25945.0 1.31521 1.0 40.66 2.3 1.012 222.334043132 17.8731087029 0.04 0.09 1.139 0.345541009239 0.971834088484 5.23 1.23 1.256 60.5647003943 14.940329387 31.08 1.25 1.235 384.362541627 23.2765062349 6.51 2.56 0.991 38.4716721161 15.0051183262 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.52 5.54 0.964 34.0487471979 22.7927488219 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 67.2588333448 17.868 1.3152
25989.0 1.16734 1.0 31.25 8.85 1.284 297.908957524 94.4198879733 0.47 0.93 1.202 5.04766211116 10.3537054638 9.12 1.81 1.137 114.449048142 23.8633532348 20.09 1.6 1.148 275.014533945 28.0159089022 0.0 0.0 1.3 0.0 0.673636808253 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 64.9401353462 7.01 1.1673
26213.0 1.66579 1.0 3.92 1.66 1.674 158.065714104 74.3494423792 0.0 0.0 3.335 0.0300098657434 3.2860802989 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.74 1.58 1.475 29.9573484783 47.3593193762 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.39 1.98 0.926 58.6655362951 48.1920931506 0.19 0.38 1.259 5.50681036391 13.1030576302 0.18 0.67 0.905 4.42270396393 24.3605085172 0.24 0.64 0.709 4.31016696739 21.4495515401 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 21.7003556128 21.643 1.6658
26239.0 1.59867 1.0 21.2 2.02 1.849 852.982487195 205.639808056 0.98 15.42 0.367 11.979204747 7210.77320322 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.02 0.14 2.49 0.981271188723 38.9545421312 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 7.417 0.0 0.0577218346308 0.01 0.05 3.606 0.457926554738 5.68752477229 0.0 0.0 7.82 0.0 0.0 0.01 0.13 13.844 3.15161217084 610.558477991 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 12.4740539127 -99.0 1.5987
26429.0 1.12974 1.0 63.15 28.15 1.005 1201.21235456 546.057265206 0.32 1.18 1.113 9.70071464122 20.6551034399 0.48 1.75 1.212 20.7020575281 37.1829425188 10.81 1.18 1.195 491.844074864 84.860123771 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 16.7264652004 10.121 1.1297
